message_id,conversation_id,topic,timestamp,labeler_id,confidence
36570,"""1""","""$XTONX Promotion""",20250114013026,mistral,1.0
36571,"""1""","""$XTONX Promotion""",20250114013031,mistral,1.0
36572,"""1""","""$XTONX Promotion""",20250114013042,mistral,1.0
36573,"""1""","""Rewards Claim Reminder""",20250114013108,mistral,1.0
36574,"""2""","""Rewards Claim Reminder""",20250114013223,mistral,1.0
36569,"""0""","""Spam Messages""",20250114012857,mistral,1.0
36575,"""3""","""Flashing Arrows Game""",20250114022238,mistral,1.0
36576,"""3""","""Flashing Arrows Game""",20250114023026,mistral,1.0
36568,"""0""","""Spam Messages""",20250114012739,mistral,1.0
36577,"""2""","""Rewards Claim Reminder""",20250114013201,mistral,1.0
36578,"""2""","""Rewards Claim Reminder""",20250114013229,mistral,1.0
36579,"""2""","""Rewards Claim Reminder""",20250114013238,mistral,1.0
36567,"""0""","""Spam Messages""",20250114012703,mistral,1.0
36566,"""0""","""Spam Messages""",20250114012658,mistral,1.0
36565,"""0""","""Spam Messages""",20250114012651,mistral,1.0
36564,"""0""","""Spam Messages""",20250114012647,mistral,1.0
36563,"""0""","""Spam Messages""",20250114012643,mistral,1.0
36573,"""1""","""Rewards Claim Reminder""",20250114013108,mistral,1.0
36561,"""0""","""Spam Messages""",20250114012617,mistral,1.0
36562,"""0""","""Spam Messages""",20250114012621,mistral,1.0
36560,"""0""","""Spam Messages""",20250114012608,mistral,1.0
36571,"""1""","""$XTONX Promotion""",20250114013031,mistral,1.0
36572,"""1""","""$XTONX Promotion""",20250114013042,mistral,1.0
36573,"""1""","""Rewards Claim Reminder""",20250114013108,mistral,1.0
36574,"""2""","""Rewards Claim Reminder""",20250114013223,mistral,1.0
36569,"""0""","""Spam Messages""",20250114012857,mistral,1.0
36575,"""3""","""Flashing Arrows Game""",20250114022238,mistral,1.0
36576,"""3""","""Flashing Arrows Game""",20250114023026,mistral,1.0
36568,"""0""","""Spam Messages""",20250114012739,mistral,1.0
36577,"""2""","""Rewards Claim Reminder""",20250114013201,mistral,1.0
36578,"""2""","""Rewards Claim Reminder""",20250114013229,mistral,1.0
36579,"""2""","""Rewards Claim Reminder""",20250114013238,mistral,1.0
36567,"""0""","""Spam Messages""",20250114012703,mistral,1.0
36566,"""0""","""Spam Messages""",20250114012658,mistral,1.0
36565,"""0""","""Spam Messages""",20250114012651,mistral,1.0
36564,"""0""","""Spam Messages""",20250114012647,mistral,1.0
36563,"""0""","""Spam Messages""",20250114012643,mistral,1.0
36573,"""1""","""Rewards Claim Reminder""",20250114013108,mistral,1.0
36561,"""0""","""Spam Messages""",20250114012617,mistral,1.0
36562,"""0""","""Spam Messages""",20250114012621,mistral,1.0
36560,"""0""","""Spam Messages""",20250114012608,mistral,1.0
36571,"""1""","""$XTONX Promotion""",20250114013031,mistral,1.0
36572,"""1""","""$XTONX Promotion""",20250114013042,mistral,1.0
36573,"""1""","""Rewards Claim Reminder""",20250114013108,mistral,1.0
36569,"""0""","""Spam Messages""",20250114012857,mistral,1.0
36575,"""3""","""Flashing Arrows Game""",20250114022238,mistral,1.0
36576,"""3""","""Flashing Arrows Game""",20250114023026,mistral,1.0
36568,"""0""","""Spam Messages""",20250114012739,mistral,1.0
36577,"""2""","""Rewards Claim Reminder""",20250114013201,mistral,1.0
36578,"""2""","""Rewards Claim Reminder""",20250114013229,mistral,1.0
36579,"""2""","""Rewards Claim Reminder""",20250114013238,mistral,1.0
36567,"""0""","""Spam Messages""",20250114012703,mistral,1.0
36566,"""0""","""Spam Messages""",20250114012658,mistral,1.0
36565,"""0""","""Spam Messages""",20250114012651,mistral,1.0
36564,"""0""","""Spam Messages""",20250114012647,mistral,1.0
36563,"""0""","""Spam Messages""",20250114012643,mistral,1.0
36573,"""1""","""Rewards Claim Reminder""",20250114013108,mistral,1.0
36561,"""0""","""Spam Messages""",20250114012617,mistral,1.0
36562,"""0""","""Spam Messages""",20250114012621,mistral,1.0
36560,"""0""","""Spam Messages""",20250114012608,mistral,1.0
36571,"""1""","""$XTONX Promotion""",20250114013031,mistral,1.0
36572,"""1""","""$XTONX Promotion""",20250114013042,mistral,1.0
36573,"""1""","""Rewards Claim Reminder""",20250114013108,mistral,1.0
36569,"""0""","""Spam Messages""",20250114012857,mistral,1.0
36575,"""3""","""Flashing Arrows Game""",20250114022238,mistral,1.0
36576,"""3""","""Flashing Arrows Game""",20250114023026,mistral,1.0
36568,"""0""","""Spam Messages""",20250114012739,mistral,1.0
36577,"""2""","""Rewards Claim Reminder""",20250114013201,mistral,1.0
36578,"""2""","""Rewards Claim Reminder""",20250114013229,mistral,1.0
36579,"""2""","""Rewards Claim Reminder""",20250114013238,mistral,1.0
36567,"""0""","""Spam Messages""",20250114012703,mistral,1.0
36566,"""0""","""Spam Messages""",20250114012658,mistral,1.0
